feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY_5686_UMP_biosyn	diagnosis	CD	-0.111589858904653	0.0454463462261216	463	463	0.0144409940906094	0.0734427699465278
GALACT_GLUCUROCAT_PWY_SP_of_hexuronide__hexuronate_deg	diagnosis	CD	-0.395921789548701	0.162930667170701	463	442	0.0154803305418926	0.0737321014701015
PWY_6125_SP_of_guanosine_nt_de_novo_biosyn_II	diagnosis	CD	0.254983348520856	0.105093511938879	463	454	0.0156391131748645	0.0737321014701015
PWY_6270_isoprene_biosyn_I	diagnosis	CD	-0.44588489135237	0.183955478381724	463	112	0.0157405609879992	0.0737321014701015
PWY_5188_tetrapyrrole_biosyn_I	diagnosis	CD	0.523263463421659	0.219767102883694	463	420	0.0176722235868749	0.0806578409862495
PWY_5723_Rubisco_shunt	diagnosis	CD	-0.569425596565287	0.244309992012993	463	105	0.0201978918573236	0.08988061876509
DAPLYSINESYN_PWY_L_lysine_biosyn_I	diagnosis	CD	-0.467064023573601	0.202852008617202	463	362	0.0217533366701895	0.0944413152998471
PWY_7560_methylerythritol_phosphate_pwy_II	diagnosis	CD	-0.429909039057246	0.187628554460028	463	114	0.0223986032786686	0.0949274138953098
PWY_7456_mannan_deg	diagnosis	CD	-0.421371819410775	0.185791311443833	463	147	0.0237930418872632	0.0984921268821593
PWY_6608_guanosine_nt_deg_III	diagnosis	CD	0.510389029559912	0.229855915636038	463	401	0.0268731210386408	0.10871398965632
PWY_4981_L_proline_biosyn_II	diagnosis	CD	0.638746534835404	0.291630711554408	463	399	0.0290068210849505	0.114738092291582
PYRIDNUCSYN_PWY_NAD_biosyn_I	diagnosis	CD	-0.37518271207905	0.177147847731586	463	434	0.0347186836054409	0.134346210473228
CALVIN_PWY_Calvin_Benson_Bassham_cyc	diagnosis	CD	-0.133454918380258	0.0634020858879554	463	461	0.035841966905985	0.135741917218411
GLCMANNANAUT_PWY_SP_of_N_acetylglucosamine_N_acetylmannosamine__N_acetylneuraminate_deg	diagnosis	CD	-0.343153834164159	0.165812575050175	463	441	0.0390542944718822	0.144826341999896
NONMEVIPP_PWY_methylerythritol_phosphate_pwy_I	diagnosis	CD	-0.10413696260177	0.0515030861299535	463	462	0.0437592800887776	0.158962282771478
ANAGLYCOLYSIS_PWY_glycolysis_III	diagnosis	CD	-0.0883623982700577	0.0445491869394454	463	463	0.047908018514266	0.169395306263397
PWY_7242_D_fructuronate_deg	diagnosis	CD	-0.240241158675534	0.121461813480441	463	456	0.0485346102215352	0.169395306263397
PWY_7219_adenosine_rnt_de_novo_biosyn	diagnosis	CD	0.0832306205485317	0.0424030819181532	463	463	0.0502665499533611	0.172066267148044
PWY_7228_SP_of_guanosine_nt_de_novo_biosyn_I	diagnosis	CD	-0.137618115526799	0.0713903639622414	463	459	0.0545096859057783	0.181272219499711
PWY_6122_5_aminoimidazole_rnt_biosyn_II	diagnosis	CD	-0.105759740610025	0.0552041699317982	463	463	0.0560110790588996	0.181272219499711
PWY_6277_SP_of_5_aminoimidazole_rnt_biosyn	diagnosis	CD	-0.105759740610025	0.0552041699317982	463	463	0.0560110790588996	0.181272219499711
PWY_7197_pyrimidine_dnt_phosphorylation	diagnosis	CD	-0.25714714493069	0.137699553883114	463	448	0.0624743960551614	0.198579330318192
PWY_7539_6_hydroxymethyl_dihydropterin_diphosphate_biosyn_III	diagnosis	CD	0.512920899233748	0.277269908156623	463	311	0.0649694740175951	0.200366615705146
PHOSLIPSYN_PWY_SP_of_phospholipid_biosyn_I	diagnosis	CD	-0.545444262575339	0.295938984359849	463	334	0.0659580148060846	0.200366615705146
SALVADEHYPOX_PWY_adenosine_nt_deg_II	diagnosis	CD	0.504465262751485	0.27416725807458	463	361	0.066413653520245	0.200366615705146
PWY_6121_5_aminoimidazole_rnt_biosyn_I	diagnosis	CD	-0.0950087943374734	0.0519570247921956	463	463	0.0681063913154012	0.202048960902357
PYRIDOXSYN_PWY_pyridoxal_5_phosphate_biosyn_I	diagnosis	CD	-0.274818853435112	0.154573431477005	463	447	0.0760778772630081	0.221997740210089
PWY_6386_UDP_N_acetylmuramoyl_pentapeptide_biosyn_II	diagnosis	CD	-0.0800774271836556	0.0458709708666446	463	461	0.0815289364792645	0.234066946666276
