feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
NONOXIPENT_PWY_pentose_phosphate_pwy	diagnosis	CD	0.142096808229443	0.0839918960276208	463	463	0.0913614348707788	0.211281761324959
OANTIGEN_PWY_O_antigen_building_blocks_biosyn	diagnosis	CD	-0.404510029462787	0.238872170932302	463	245	0.0910517815131316	0.211281761324959
PWY_3801_sucrose_deg_II	diagnosis	CD	-0.467372248360488	0.276521708349239	463	150	0.0916689929472386	0.211281761324959
PWY_7345_SP_of_anaerobic_sucrose_deg	diagnosis	CD	-0.472207734035121	0.279372094069664	463	150	0.0916567898444325	0.211281761324959
PWY_7228_SP_of_guanosine_nt_de_novo_biosyn_I	diagnosis	CD	-0.129550156118296	0.0801760599358293	463	459	0.106817145194838	0.242292548856583
PWY_5973_cis_vaccenate_biosyn	diagnosis	CD	0.164780727012751	0.102851245771551	463	459	0.109812540437475	0.246085933992413
PWY_5659_GDP_mannose_biosyn	diagnosis	CD	0.212926415621131	0.133758805893131	463	459	0.112099712495978	0.24822079195538
PWY_4981_L_proline_biosyn_II	diagnosis	CD	0.491564786199518	0.321790249333657	463	399	0.127299224947003	0.278560656942853
P162_PWY_L_glutamate_deg_V	diagnosis	CD	0.354933307223605	0.235608503708343	463	279	0.13263563419233	0.286863115811317
PWY_7187_pyrimidine_dnt_de_novo_biosyn_II	diagnosis	CD	0.299323064228792	0.200327399299709	463	384	0.135815491462576	0.290364154161369
GALACT_GLUCUROCAT_PWY_SP_of_hexuronide__hexuronate_deg	diagnosis	CD	-0.277107900720917	0.187891095015443	463	442	0.140940161129163	0.292379359270881
PWY_1269_CMP_3_deoxy_D_manno_octulosonate_biosyn_I	diagnosis	CD	-0.278946945041534	0.188857098573287	463	449	0.140351312893973	0.292379359270881
PWY_6387_UDP_N_acetylmuramoyl_pentapeptide_biosyn_I	diagnosis	CD	-0.0623132091630146	0.042307911485104	463	461	0.141473883518168	0.292379359270881
PWY_3841_folate_transformations_II	diagnosis	CD	0.158016567211099	0.109714433190252	463	456	0.150474532739136	0.307563330653618
GLUCUROCAT_PWY_SP_of_beta_D_glucuronide__D_glucuronate_deg	diagnosis	CD	-0.236717840992818	0.169054047921086	463	446	0.16211128015229	0.32774671856876
PWY_5097_L_lysine_biosyn_VI	diagnosis	CD	-0.0715439878232061	0.051401194290856	463	463	0.164631692198121	0.329263384396241
CITRULBIO_PWY_L_citrulline_biosyn	diagnosis	CD	0.332459732114443	0.241149515710188	463	413	0.168672642025331	0.332975869997057
PWY0_845_SP_of_pyridoxal_5_phosphate_biosyn__salvage	diagnosis	CD	0.233698623819305	0.170069962098094	463	443	0.170068320697422	0.332975869997057
PWY_7221_guanosine_rnt_de_novo_biosyn	diagnosis	CD	-0.0726805050397933	0.0533330419196581	463	463	0.173621289682277	0.336391248759411
PWY_5676_acetyl_CoA_fermentation_to_butanoate_II	diagnosis	CD	0.391526265368022	0.298991920272599	463	305	0.191021419408343	0.366288494947957
PWY_5101_L_isoleucine_biosyn_II	diagnosis	CD	0.346470463386973	0.266290861923523	463	364	0.193874883163562	0.367966614983903
HISTSYN_PWY_L_histidine_biosyn	diagnosis	CD	0.19991472428532	0.157683336241365	463	406	0.205500756281872	0.386092329984122
GLYCOLYSIS_E_D_SP_of_glycolysis__Entner_Doudoroff	diagnosis	CD	0.370223337747737	0.294967310721263	463	248	0.210066192461721	0.386854572256239
PEPTIDOGLYCANSYN_PWY_peptidoglycan_biosyn_I	diagnosis	CD	-0.0527945226845136	0.0420546257592247	463	461	0.209976915024429	0.386854572256239
ANAGLYCOLYSIS_PWY_glycolysis_III	diagnosis	CD	-0.0535335417205985	0.0438375882881789	463	463	0.222642424247836	0.405797921464471
ARGSYNBSUB_PWY_L_arginine_biosyn_II	diagnosis	CD	0.445054952033871	0.36608522753552	463	228	0.224716053284089	0.405797921464471
PWY_5154_L_arginine_biosyn_III	diagnosis	CD	0.319889836644556	0.266747351223153	463	255	0.231056863617492	0.413236313777437
PWY0_1297_SP_of_purine_dns_deg	diagnosis	CD	0.30921802699084	0.259275276597274	463	349	0.233629985528309	0.41385883150729
DENOVOPURINE2_PWY_SP_of_purine_nt_de_novo_biosyn_II	diagnosis	CD	0.238256305188302	0.202510179814281	463	380	0.239996204531147	0.421125415498051
P164_PWY_purine_nucleobases_deg_I	diagnosis	CD	0.321748722253384	0.276106376860545	463	289	0.244497301041087	0.425013999940581
PWYG_321_mycolate_biosyn	diagnosis	CD	0.363195910189433	0.317275392543065	463	311	0.25291336326317	0.435573014508793
PWY0_862_dodec_5_enoate_biosyn	diagnosis	CD	0.359107709827623	0.316908783475284	463	322	0.257736900078212	0.43980792123438
PWY_7196_SP_of_pyrimidine_rns_salvage	diagnosis	CD	-0.292909931862665	0.261378006447214	463	259	0.263025745417129	0.444752624068963
PWY_6282_palmitoleate_biosyn_I	diagnosis	CD	0.352887724538761	0.318907036371593	463	315	0.269064067992885	0.44560192775697
PWY_6353_purine_nt_deg_II	diagnosis	CD	-0.282040269123356	0.255974944086557	463	262	0.271111526682735	0.44560192775697
PWY_7664_oleate_biosyn_IV	diagnosis	CD	0.349872918029809	0.316505845430375	463	315	0.269552803928698	0.44560192775697
SALVADEHYPOX_PWY_adenosine_nt_deg_II	diagnosis	CD	0.313570073805127	0.28578169063436	463	361	0.27311085894782	0.44560192775697
PWY66_400_glycolysis_VI	diagnosis	CD	0.123881839253814	0.114216037660753	463	456	0.278653623140669	0.450691946992734
PWY_5173_SP_of_acetyl_CoA_biosyn	diagnosis	CD	0.258613096309159	0.244004646158568	463	162	0.289758926531965	0.464613451163323
P441_PWY_SP_of_N_acetylneuraminate_deg	diagnosis	CD	0.323870072338345	0.31221410142239	463	257	0.300124361118907	0.465192759734305
PWY_4984_urea_cyc	diagnosis	CD	-0.288818467738314	0.277547006210132	463	395	0.298601562407435	0.465192759734305
PWY_5667_CDP_diacylglycerol_biosyn_I	diagnosis	CD	0.0661211912788264	0.0631909988083377	463	463	0.295938365421672	0.465192759734305
PWY0_1319_CDP_diacylglycerol_biosyn_II	diagnosis	CD	0.0661211912788264	0.0631909988083377	463	463	0.295938365421672	0.465192759734305
ARGSYN_PWY_L_arginine_biosyn_I	diagnosis	CD	0.239846230737474	0.247550944185777	463	265	0.333114968580263	0.502337030461954
FASYN_ELONG_PWY_fatty_acid_elongation__saturated	diagnosis	CD	0.305247093059453	0.314545959321503	463	316	0.332337499147333	0.502337030461954
PWY_6507_4_deoxy_L_threo_hex_4_enopyranuronate_deg	diagnosis	CD	-0.179019930287174	0.185451647778749	463	449	0.334891353641303	0.502337030461954
PWY_7400_L_arginine_biosyn_IV	diagnosis	CD	0.235015895621199	0.242837999994083	463	265	0.333657305840044	0.502337030461954
PANTO_PWY_phosphopantothenate_biosyn_I	diagnosis	CD	-0.0724623888519867	0.0772509488207922	463	461	0.348728932404741	0.51073686163214
PWY_2942_L_lysine_biosyn_III	diagnosis	CD	-0.0507193143455708	0.0536144227675847	463	462	0.344643487266388	0.51073686163214
PWY_7237_myo__chiro__scillo_inositol_deg	diagnosis	CD	0.278905434024298	0.296898960055257	463	237	0.348019848794024	0.51073686163214
PWY_5103_L_isoleucine_biosyn_III	diagnosis	CD	0.113810254354914	0.127099099828845	463	454	0.371016554326665	0.522796053823938
PWY_7388_octanoyl_acyl_carrier_protein_biosyn	diagnosis	CD	0.284468931266916	0.314180798051061	463	318	0.365710229371851	0.522796053823938
PWY4FS_7_phosphatidylglycerol_biosyn_I	diagnosis	CD	0.236323486119928	0.263104884535123	463	357	0.369542378649385	0.522796053823938
PWY4FS_8_phosphatidylglycerol_biosyn_II	diagnosis	CD	0.236323486119928	0.263104884535123	463	357	0.369542378649385	0.522796053823938
RHAMCAT_PWY_L_rhamnose_deg_I	diagnosis	CD	0.211401743896386	0.234288574818522	463	417	0.367361551976232	0.522796053823938
PWY_6936_seleno_amino_acid_biosyn	diagnosis	CD	-0.254544893251802	0.297259064275046	463	284	0.392273095749769	0.548592449695166
ASPASN_PWY_SP_of_L_aspartate__L_asparagine_biosyn	diagnosis	CD	0.0614114871368242	0.0744054124512296	463	460	0.409592331949288	0.568538610019161
PENTOSE_P_PWY_pentose_phosphate_pwy	diagnosis	CD	-0.21599283694539	0.268292087896833	463	368	0.421196611314073	0.580315331143834
PWY_5989_stearate_biosyn_II	diagnosis	CD	0.23361420739837	0.292856991338331	463	348	0.425450966755837	0.581866763357248
FASYN_INITIAL_PWY_SP_of_fatty_acid_biosyn_initiation	diagnosis	CD	0.236041903605477	0.312246704314429	463	319	0.45006717395323	0.608903936609998
PWY_6609_adenine__adenosine_salvage_III	diagnosis	CD	0.0692568077883444	0.0919609160307737	463	461	0.451767436839676	0.608903936609998
PWY_6703_preQ0_biosyn	diagnosis	CD	-0.0867569460883842	0.118559513677286	463	451	0.464687725696438	0.617370835568125
PWY0_1586_peptidoglycan_maturation	diagnosis	CD	0.142182874405095	0.192995017456881	463	449	0.461668692266298	0.617370835568125
PWY_7184_pyrimidine_dnt_de_novo_biosyn_I	diagnosis	CD	0.0827334243697332	0.115451210947058	463	448	0.473978012119001	0.625247590454853
PWY_6385_peptidoglycan_biosyn_III	diagnosis	CD	-0.0383135543955605	0.054105289137426	463	461	0.47922268353616	0.627714219279758
PWY_7282_4_amino_2_methyl_5_phosphomethylpyrimidine_biosyn	diagnosis	CD	-0.140899184514106	0.211924255276298	463	351	0.506474831812962	0.658771459560915
PWY_3001_SP_of_L_isoleucine_biosyn_I	diagnosis	CD	-0.052805631754825	0.0813976617515284	463	456	0.516831755565377	0.667574350938611
PWY0_1261_anhydromuropeptides_recycling	diagnosis	CD	-0.150951907755262	0.23567222824077	463	127	0.522155223612313	0.669799114426828
PWY_5083_NAD_NADH_phosphorylation__dephosphorylation	diagnosis	CD	0.188631417844916	0.298228078485934	463	227	0.527369064815637	0.671853740107592
PWY_5484_glycolysis_II	diagnosis	CD	0.0609946783948329	0.0987684804458527	463	458	0.537175574929627	0.6783590750442
THRESYN_PWY_SP_of_L_threonine_biosyn	diagnosis	CD	-0.0402141096912087	0.0655359289387248	463	461	0.53976958659431	0.6783590750442
PWY_5971_palmitate_biosyn_II	diagnosis	CD	-0.107027734908614	0.176783638745115	463	88	0.545200198843366	0.680585483119907
GLUCOSE1PMETAB_PWY_glucose__glucose_1_phosphate_deg	diagnosis	CD	-0.164989051123406	0.283903075344781	463	141	0.561426273903087	0.696168579639828
COBALSYN_PWY_adenosylcobalamin_salvage_from_cobinamide_I	diagnosis	CD	-0.1331571794469	0.233247234478528	463	341	0.568356260458354	0.697933859931324
PWY_7111_pyruvate_fermentation_to_isobutanol	diagnosis	CD	-0.0383303067123086	0.0674904735492055	463	463	0.570354552201942	0.697933859931324
BRANCHED_CHAIN_AA_SYN_PWY_SP_of_branched_amino_acid_biosyn	diagnosis	CD	0.0664797669985754	0.121970989273408	463	453	0.58598564778911	0.712374709076958
GLYCOLYSIS_glycolysis_I	diagnosis	CD	0.0521505654129194	0.098743103454574	463	458	0.59765361208895	0.720535709298765
PRPP_PWY_SP_of_histidine_purine__pyrimidine_biosyn	diagnosis	CD	-0.126629930656028	0.241604479699908	463	170	0.600446424415638	0.720535709298765
PWY_6737_starch_deg_V	diagnosis	CD	0.0564240837501126	0.111922636004155	463	463	0.614407575741214	0.73256287876837
P185_PWY_formaldehyde_assimilation_III	diagnosis	CD	0.140031597158491	0.281803650673847	463	156	0.619488038151183	0.73391576494344
PWY_7242_D_fructuronate_deg	diagnosis	CD	-0.0727657701800277	0.150629775385817	463	456	0.629270444573152	0.740786725889913
COA_PWY_1_coenzyme_A_biosyn_II	diagnosis	CD	-0.0276352613499347	0.0593389343735347	463	462	0.641636690993841	0.745902653280341
GLCMANNANAUT_PWY_SP_of_N_acetylglucosamine_N_acetylmannosamine__N_acetylneuraminate_deg	diagnosis	CD	-0.0830189978746654	0.178171788805843	463	441	0.64147195146469	0.745902653280341
DTDPRHAMSYN_PWY_dTDP_L_rhamnose_biosyn_I	diagnosis	CD	0.0379783709909263	0.0849257358260341	463	461	0.654944247733647	0.751973025175669
NAGLIPASYN_PWY_lipid_IVA_biosyn	diagnosis	CD	0.121030027923749	0.267794923002836	463	351	0.651517267314979	0.751973025175669
PWY_5104_L_isoleucine_biosyn_IV	diagnosis	CD	-0.158036187639847	0.364970140721913	463	285	0.66520909111706	0.759072950599835
P161_PWY_acetylene_deg	diagnosis	CD	0.107635128189818	0.263773489376752	463	318	0.683419861791801	0.770400571474394
PWY_7211_SP_of_pyrimidine_dnt_de_novo_biosyn	diagnosis	CD	-0.0905045930543606	0.221736517147589	463	292	0.683343677978545	0.770400571474394
ILEUSYN_PWY_L_isoleucine_biosyn_I	diagnosis	CD	-0.0285083024215669	0.0772009804898441	463	453	0.712093175074357	0.774844810587298
P461_PWY_hexitol_fermentation_to_lactate_formate_ethanol__acetate	diagnosis	CD	0.117698406140187	0.324111994800661	463	161	0.716665888604822	0.774844810587298
PWY_2941_L_lysine_biosyn_II	diagnosis	CD	0.106788485447519	0.29683357779598	463	303	0.71919227702244	0.774844810587298
PWY_5177_glutaryl_CoA_deg	diagnosis	CD	0.065716434064237	0.173278358140353	463	448	0.704674207263363	0.774844810587298
PWY_6588_pyruvate_fermentation_to_acetone	diagnosis	CD	0.108301826050477	0.273727166199269	463	131	0.692541771222818	0.774844810587298
PWY_7208_SP_of_pyrimidine_nucleobases_salvage	diagnosis	CD	-0.0245376312293956	0.0654524772122094	463	461	0.707912952536242	0.774844810587298
PWY_7357_thiamin_formation_from_pyrithiamine__oxythiamine	diagnosis	CD	0.0868562490518063	0.242780085506931	463	339	0.720688990492487	0.774844810587298
PWY0_166_SP_of_pyrimidine_dnt_de_novo_biosyn	diagnosis	CD	-0.040386804706725	0.111820177093288	463	446	0.718133071402781	0.774844810587298
PWY_7219_adenosine_rnt_de_novo_biosyn	diagnosis	CD	0.0141208113901068	0.0499983564638196	463	463	0.777744010908441	0.831381528902126
PWY_5913_TCA_cyc_VI	diagnosis	CD	-0.0556736735870586	0.218355375604587	463	75	0.79886137731247	0.849075521029253
PHOSLIPSYN_PWY_SP_of_phospholipid_biosyn_I	diagnosis	CD	-0.0737262452273259	0.310742630224698	463	334	0.812561866902328	0.853523105926625
PWY_4041_beta_glutamyl_cyc	diagnosis	CD	-0.0561805617640095	0.253635576732238	463	110	0.824800352428282	0.853523105926625
PWY_5695_urate_biosyn_inosine_5_phosphate_deg	diagnosis	CD	0.015929500746412	0.067540487262151	463	462	0.813652928320797	0.853523105926625
PWY_6897_thiamin_salvage_II	diagnosis	CD	0.0497814677722088	0.226307895241617	463	336	0.825990102509637	0.853523105926625
THISYNARA_PWY_SP_of_thiamin_diphosphate_biosyn_III	diagnosis	CD	-0.044886617099498	0.198334188591327	463	392	0.821054331024583	0.853523105926625
P42_PWY_incomplete_reductive_TCA_cyc	diagnosis	CD	0.0515996981334778	0.252403387389658	463	365	0.838105006599346	0.856524896854277
PWY66_409_SP_of_purine_nt_salvage	diagnosis	CD	-0.0447821197411192	0.216177780348492	463	145	0.835980960568551	0.856524896854277
GALACTUROCAT_PWY_D_galacturonate_deg_I	diagnosis	CD	0.0141155623744047	0.145175231252986	463	459	0.922585046143802	0.937709391162552
PWY_1042_glycolysis_IV	diagnosis	CD	0.00362758911132173	0.0524745137268055	463	463	0.944915722820883	0.955186545895023
VALSYN_PWY_L_valine_biosyn	diagnosis	CD	-0.00156022992184052	0.0678209360163471	463	463	0.981656129402932	0.986962378751055
PYRIDOXSYN_PWY_pyridoxal_5_phosphate_biosyn_I	diagnosis	CD	0.00109956536215156	0.178886621163509	463	447	0.995098319579335	0.995098319579335
